id,raw_data_id,sentiment_score,sentiment_label,confidence,processed_at
3,3999,-0.09368386119604111,neutral,0.8361446857452393,2026-01-17 12:26:02.649021
6,273,0.3292933739721775,neutral,0.6280353665351868,2026-01-17 12:26:02.649021
7,274,0.07365112751722336,neutral,0.705878496170044,2026-01-17 12:26:02.649021
21,4522,-0.10677527077496052,neutral,0.8326214551925659,2026-01-17 12:26:02.649021
22,4612,0.09487441182136536,neutral,0.732218325138092,2026-01-17 12:26:02.649021
25,755,0.2736774608492851,neutral,0.7116703391075134,2026-01-17 12:26:02.649021
36,3632,0.1348758153617382,neutral,0.7714102864265442,2026-01-17 12:26:02.649021
38,3644,0.010984405875205994,neutral,0.7555094957351685,2026-01-17 12:26:02.649021
39,3645,-0.1144629493355751,neutral,0.7178295850753784,2026-01-17 12:26:02.649021
40,548,0.23247866705060005,neutral,0.700925350189209,2026-01-17 12:26:02.649021
41,3646,-0.023661181330680847,neutral,0.7525626420974731,2026-01-17 12:26:02.649021
44,3649,0.0515405535697937,neutral,0.7588520050048828,2026-01-17 12:26:02.649021
45,3650,0.09203527122735977,neutral,0.826630711555481,2026-01-17 12:26:02.649021
49,9256,0.16474226862192154,neutral,0.682842493057251,2026-01-17 12:26:02.649021
50,896,0.29188989847898483,neutral,0.5842382907867432,2026-01-17 12:26:02.649021
51,897,0.2829766348004341,neutral,0.5748293399810791,2026-01-17 12:26:02.649021
52,898,0.29188989847898483,neutral,0.5842382907867432,2026-01-17 12:26:02.649021
54,1013,0.29188989847898483,neutral,0.5842382907867432,2026-01-17 12:26:02.649021
55,1014,-0.09695781022310257,neutral,0.6885765194892883,2026-01-17 12:26:02.649021
56,1015,0.29188989847898483,neutral,0.5842382907867432,2026-01-17 12:26:02.649021
64,10635,0.09379148483276367,neutral,0.7750361561775208,2026-01-17 12:26:02.649021
65,1659,-0.35805758461356163,neutral,0.5739177465438843,2026-01-17 12:26:02.649021
70,2438,-0.12950780242681503,neutral,0.7276855111122131,2026-01-17 12:26:02.649021
71,2439,-0.137497179210186,neutral,0.670663595199585,2026-01-17 12:26:02.649021
74,2440,-0.0952402800321579,neutral,0.7192673683166504,2026-01-17 12:26:02.649021
83,994,0.555400607176125,positive,0.5630990266799927,2026-01-17 12:26:02.649021
84,9795,0.11154219508171082,neutral,0.7872554659843445,2026-01-17 12:26:02.649021
85,1725,0.06209511682391167,neutral,0.8373504877090454,2026-01-17 12:26:02.649021
90,10025,-0.15945113450288773,neutral,0.6574448943138123,2026-01-17 12:26:02.649021
92,89,0.15776893496513367,neutral,0.7826425433158875,2026-01-17 12:26:02.649021
93,91,-0.37885427474975586,neutral,0.5615984797477722,2026-01-17 12:26:02.649021
95,2503,-0.44905243441462517,negative,0.48533445596694946,2026-01-17 12:26:02.649021
97,685,-0.24613097682595253,neutral,0.6424184441566467,2026-01-17 12:26:02.649021
98,686,0.1924622766673565,neutral,0.7465173602104187,2026-01-17 12:26:02.649021
102,931,0.10942170023918152,neutral,0.5839937925338745,2026-01-17 12:26:02.649021
103,932,0.29188989847898483,neutral,0.5842382907867432,2026-01-17 12:26:02.649021
104,756,-0.6661200914531946,negative,0.6752833724021912,2026-01-17 12:26:02.649021
106,757,-0.4262458570301533,neutral,0.5210622549057007,2026-01-17 12:26:02.649021
109,762,-0.17274809628725052,neutral,0.7017082571983337,2026-01-17 12:26:02.649021
112,765,-0.540493693202734,negative,0.5607922673225403,2026-01-17 12:26:02.649021
113,766,-0.18036674708127975,neutral,0.6624229550361633,2026-01-17 12:26:02.649021
114,10367,0.09379148483276367,neutral,0.7750361561775208,2026-01-17 12:26:02.649021
117,767,-0.31881810538470745,neutral,0.6375754475593567,2026-01-17 12:26:02.649021
118,768,-0.3653023764491081,neutral,0.5558174252510071,2026-01-17 12:26:02.649021
124,775,-0.40360208600759506,negative,0.4823542833328247,2026-01-17 12:26:02.649021
125,776,-0.22781067341566086,neutral,0.6117435693740845,2026-01-17 12:26:02.649021
126,777,-0.335186667740345,neutral,0.5833190083503723,2026-01-17 12:26:02.649021
127,778,-0.42924948781728745,neutral,0.49995917081832886,2026-01-17 12:26:02.649021
129,779,-0.458816047757864,neutral,0.49655985832214355,2026-01-17 12:26:02.649021
130,780,0.7585857519879937,positive,0.7619941234588623,2026-01-17 12:26:02.649021
131,781,-0.24067354202270508,neutral,0.6809329986572266,2026-01-17 12:26:02.649021
132,346,0.378489026799798,neutral,0.5720300674438477,2026-01-17 12:26:02.649021
136,1786,-0.09464464709162712,neutral,0.8360385298728943,2026-01-17 12:26:02.649021
143,942,0.0034579038619995117,neutral,0.6069846749305725,2026-01-17 12:26:02.649021
144,1003,0.5530496090650558,positive,0.5607135891914368,2026-01-17 12:26:02.649021
145,943,-0.13684949278831482,neutral,0.5661125183105469,2026-01-17 12:26:02.649021
149,3554,0.08366023004055023,neutral,0.8094229698181152,2026-01-17 12:26:02.649021
156,716,-0.19362273067235947,neutral,0.6782751679420471,2026-01-17 12:26:02.649021
158,723,0.6199629311449826,positive,0.6256347894668579,2026-01-17 12:26:02.649021
160,1995,-0.38264478743076324,neutral,0.5467710494995117,2026-01-17 12:26:02.649021
170,205,-0.33691633492708206,neutral,0.5947197079658508,2026-01-17 12:26:02.649021
173,208,-0.16041242703795433,neutral,0.7398689985275269,2026-01-17 12:26:02.649021
176,3075,0.09734897315502167,neutral,0.8100106716156006,2026-01-17 12:26:02.649021
178,660,-0.4234422370791435,neutral,0.49338433146476746,2026-01-17 12:26:02.649021
179,661,0.6086582969874144,positive,0.6267048120498657,2026-01-17 12:26:02.649021
180,74,0.15296055376529694,neutral,0.7688263058662415,2026-01-17 12:26:02.649021
190,652,-0.24067354202270508,neutral,0.6809329986572266,2026-01-17 12:26:02.649021
191,653,-0.3259604126214981,neutral,0.5608735084533691,2026-01-17 12:26:02.649021
192,654,-0.1130647286772728,neutral,0.7173760533332825,2026-01-17 12:26:02.649021
196,655,-0.458816047757864,neutral,0.49655985832214355,2026-01-17 12:26:02.649021
203,926,-0.038884907960891724,neutral,0.6179004311561584,2026-01-17 12:26:02.649021
204,35,-0.22781067341566086,neutral,0.6117435693740845,2026-01-17 12:26:02.649021
205,36,-0.36906517669558525,neutral,0.5449644923210144,2026-01-17 12:26:02.649021
208,39,-0.06589540839195251,neutral,0.8144432902336121,2026-01-17 12:26:02.649021
209,40,-0.18036674708127975,neutral,0.6624229550361633,2026-01-17 12:26:02.649021
210,43,-0.31881810538470745,neutral,0.6375754475593567,2026-01-17 12:26:02.649021
211,44,-0.23074468225240707,neutral,0.6675829291343689,2026-01-17 12:26:02.649021
226,46,-0.42040660232305527,neutral,0.5006653070449829,2026-01-17 12:26:02.649021
227,1829,0.03261613845825195,neutral,0.8346197009086609,2026-01-17 12:26:02.649021
237,2507,0.05231107771396637,neutral,0.6756235957145691,2026-01-17 12:26:02.649021
238,53,0.8317409660667181,positive,0.8333014845848083,2026-01-17 12:26:02.649021
239,54,-0.00023900717496871948,neutral,0.8609817624092102,2026-01-17 12:26:02.649021
240,72,-0.06745902448892593,neutral,0.7777103781700134,2026-01-17 12:26:02.649021
243,11961,0.08391812443733215,neutral,0.7818243503570557,2026-01-17 12:26:02.649021
249,1895,-0.09464464709162712,neutral,0.8360385298728943,2026-01-17 12:26:02.649021
296,2064,0.05963252857327461,neutral,0.8355693817138672,2026-01-17 12:26:02.649021
306,2074,-0.09516970813274384,neutral,0.8352879285812378,2026-01-17 12:26:02.649021
307,8956,-0.05211891978979111,neutral,0.726409375667572,2026-01-17 12:26:02.649021
318,2164,-0.09516970813274384,neutral,0.8352879285812378,2026-01-17 12:26:02.649021
332,88,0.29830835200846195,neutral,0.6767973303794861,2026-01-17 12:26:02.649021
359,648,0.18788819015026093,neutral,0.7011405229568481,2026-01-17 12:26:02.649021
360,649,-0.17274809628725052,neutral,0.7017082571983337,2026-01-17 12:26:02.649021
362,651,-0.540493693202734,negative,0.5607922673225403,2026-01-17 12:26:02.649021
364,656,-0.2815469466149807,neutral,0.630250871181488,2026-01-17 12:26:02.649021
365,657,-0.04179005324840546,neutral,0.7824566960334778,2026-01-17 12:26:02.649021
366,921,-0.17213477194309235,neutral,0.6821645498275757,2026-01-17 12:26:02.649021
367,922,0.12353407591581345,neutral,0.6864215731620789,2026-01-17 12:26:02.649021
368,923,-0.23222796618938446,neutral,0.643674910068512,2026-01-17 12:26:02.649021
369,993,0.5298232147470117,positive,0.5382617712020874,2026-01-17 12:26:02.649021
371,19,0.12248681113123894,neutral,0.7928115129470825,2026-01-17 12:26:02.649021
372,21,-0.37056420743465424,neutral,0.5440475344657898,2026-01-17 12:26:02.649021
373,25,0.12853004783391953,neutral,0.7335505485534668,2026-01-17 12:26:02.649021
375,30,0.14394021965563297,neutral,0.7975102663040161,2026-01-17 12:26:02.649021
376,31,0.14808623865246773,neutral,0.7427640557289124,2026-01-17 12:26:02.649021
377,32,0.09225130826234818,neutral,0.7418132424354553,2026-01-17 12:26:02.649021
378,33,0.13014919310808182,neutral,0.8170477747917175,2026-01-17 12:26:02.649021
381,47,-0.15000437200069427,neutral,0.7092012166976929,2026-01-17 12:26:02.649021
382,70,-0.012509346008300781,neutral,0.6907947659492493,2026-01-17 12:26:02.649021
383,71,0.08495257794857025,neutral,0.7110098600387573,2026-01-17 12:26:02.649021
384,48,0.04287446290254593,neutral,0.734135091304779,2026-01-17 12:26:02.649021
385,49,-0.4772736504673958,negative,0.5176759958267212,2026-01-17 12:26:02.649021
386,50,0.27823401242494583,neutral,0.6857476234436035,2026-01-17 12:26:02.649021
387,51,-0.08416089415550232,neutral,0.7631493806838989,2026-01-17 12:26:02.649021
388,52,0.3294580467045307,neutral,0.6540552973747253,2026-01-17 12:26:02.649021
389,75,0.1894591748714447,neutral,0.70068359375,2026-01-17 12:26:02.649021
390,77,-0.458816047757864,neutral,0.49655985832214355,2026-01-17 12:26:02.649021
391,78,-0.33356569334864616,neutral,0.5517863631248474,2026-01-17 12:26:02.649021
392,662,-0.33691633492708206,neutral,0.5947197079658508,2026-01-17 12:26:02.649021
393,663,0.14245996996760368,neutral,0.7984187602996826,2026-01-17 12:26:02.649021
394,664,-0.07564076036214828,neutral,0.7623767256736755,2026-01-17 12:26:02.649021
395,665,-0.22781067341566086,neutral,0.6117435693740845,2026-01-17 12:26:02.649021
396,666,-0.31881810538470745,neutral,0.6375754475593567,2026-01-17 12:26:02.649021
397,667,0.26017171889543533,neutral,0.6428013443946838,2026-01-17 12:26:02.649021
398,995,-0.013000942766666412,neutral,0.8216077089309692,2026-01-17 12:26:02.649021
399,668,0.45101252803578973,neutral,0.5365041494369507,2026-01-17 12:26:02.649021
400,669,-0.18036674708127975,neutral,0.6624229550361633,2026-01-17 12:26:02.649021
408,673,-0.3653023764491081,neutral,0.5558174252510071,2026-01-17 12:26:02.649021
409,674,-0.3126589171588421,neutral,0.6050578951835632,2026-01-17 12:26:02.649021
410,67,-0.14599087834358215,neutral,0.6615769267082214,2026-01-17 12:26:02.649021
411,68,0.0376688614487648,neutral,0.7658067345619202,2026-01-17 12:26:02.649021
412,69,-0.43905800953507423,neutral,0.4849064350128174,2026-01-17 12:26:02.649021
413,675,-0.24464347958564758,neutral,0.6273654103279114,2026-01-17 12:26:02.649021
414,676,0.2924095503985882,neutral,0.6636826395988464,2026-01-17 12:26:02.649021
415,996,0.3565058680251241,neutral,0.6151227951049805,2026-01-17 12:26:02.649021
416,997,-0.11121636629104614,neutral,0.7312749028205872,2026-01-17 12:26:02.649021
417,79,0.48905223421752453,neutral,0.5034540295600891,2026-01-17 12:26:02.649021
418,80,-0.1130647286772728,neutral,0.7173760533332825,2026-01-17 12:26:02.649021
419,81,-0.3027431480586529,neutral,0.5782014727592468,2026-01-17 12:26:02.649021
421,83,-0.0081779845058918,neutral,0.8839873671531677,2026-01-17 12:26:02.649021
422,84,-0.25214575603604317,neutral,0.6749513149261475,2026-01-17 12:26:02.649021
423,85,-0.08841025084257126,neutral,0.7640008926391602,2026-01-17 12:26:02.649021
424,86,0.2607134412974119,neutral,0.691236674785614,2026-01-17 12:26:02.649021
425,87,-0.10123489797115326,neutral,0.6979900002479553,2026-01-17 12:26:02.649021
426,1045,0.4902700576931238,positive,0.4988473951816559,2026-01-17 12:26:02.649021
427,677,0.5820269919931889,positive,0.5882346034049988,2026-01-17 12:26:02.649021
428,678,-0.335186667740345,neutral,0.5833190083503723,2026-01-17 12:26:02.649021
431,1326,-0.03283391147851944,neutral,0.7618839144706726,2026-01-17 12:26:02.649021
435,1330,0.014359429478645325,neutral,0.768698513507843,2026-01-17 12:26:02.649021
436,1331,0.17884228937327862,neutral,0.7858710289001465,2026-01-17 12:26:02.649021
437,1332,0.11725528538227081,neutral,0.6871975064277649,2026-01-17 12:26:02.649021
443,1333,-0.14459790289402008,neutral,0.6909227967262268,2026-01-17 12:26:02.649021
447,1337,-0.25157616287469864,neutral,0.6059055328369141,2026-01-17 12:26:02.649021
448,1338,-0.09629514068365097,neutral,0.6958916187286377,2026-01-17 12:26:02.649021
449,1339,0.12320160493254662,neutral,0.8096935153007507,2026-01-17 12:26:02.649021
453,679,-0.39822178706526756,neutral,0.5072779059410095,2026-01-17 12:26:02.649021
454,680,0.6458683195523918,positive,0.6502375602722168,2026-01-17 12:26:02.649021
455,681,-0.10480282828211784,neutral,0.8031004071235657,2026-01-17 12:26:02.649021
457,99,-0.06329528242349625,neutral,0.7436995506286621,2026-01-17 12:26:02.649021
458,100,0.09419762715697289,neutral,0.8085442781448364,2026-01-17 12:26:02.649021
459,683,0.16847094148397446,neutral,0.7636133432388306,2026-01-17 12:26:02.649021
462,1046,0.47269487101584673,neutral,0.5083334445953369,2026-01-17 12:26:02.649021
463,109,0.18788819015026093,neutral,0.7011405229568481,2026-01-17 12:26:02.649021
464,110,-0.17274809628725052,neutral,0.7017082571983337,2026-01-17 12:26:02.649021
466,112,-0.14567483216524124,neutral,0.7182092070579529,2026-01-17 12:26:02.649021
467,113,0.17521583288908005,neutral,0.6829767227172852,2026-01-17 12:26:02.649021
470,120,0.6650217277929187,positive,0.6770225763320923,2026-01-17 12:26:02.649021
471,121,0.5808923337608576,positive,0.5857058763504028,2026-01-17 12:26:02.649021
477,123,0.7288260404020548,positive,0.7359069585800171,2026-01-17 12:26:02.649021
478,124,0.687265811022371,positive,0.6912870407104492,2026-01-17 12:26:02.649021
479,125,0.3872858490794897,neutral,0.5900704264640808,2026-01-17 12:26:02.649021
480,688,-0.3791438601911068,neutral,0.5711179971694946,2026-01-17 12:26:02.649021
481,927,-0.009181350469589233,neutral,0.6079141497612,2026-01-17 12:26:02.649021
482,928,-0.13684949278831482,neutral,0.5661125183105469,2026-01-17 12:26:02.649021
483,689,-0.09405714273452759,neutral,0.6947383284568787,2026-01-17 12:26:02.649021
485,691,-0.058500632643699646,neutral,0.7278662323951721,2026-01-17 12:26:02.649021
486,929,0.288924477994442,neutral,0.5572976469993591,2026-01-17 12:26:02.649021
487,933,0.2880600467324257,neutral,0.5594046115875244,2026-01-17 12:26:02.649021
488,934,-0.13684949278831482,neutral,0.5661125183105469,2026-01-17 12:26:02.649021
489,935,0.06680223345756531,neutral,0.5763364434242249,2026-01-17 12:26:02.649021
490,936,0.29188989847898483,neutral,0.5842382907867432,2026-01-17 12:26:02.649021
491,937,-0.04103405773639679,neutral,0.6189237833023071,2026-01-17 12:26:02.649021
492,938,-0.13684949278831482,neutral,0.5661125183105469,2026-01-17 12:26:02.649021
494,1000,0.8171257034409791,positive,0.8194871544837952,2026-01-17 12:26:02.649021
495,1001,-0.19820113480091095,neutral,0.6611343622207642,2026-01-17 12:26:02.649021
496,1002,0.06905091553926468,neutral,0.805113673210144,2026-01-17 12:26:02.649021
497,138,0.06268764287233353,neutral,0.8091845512390137,2026-01-17 12:26:02.649021
499,140,-0.09375591576099396,neutral,0.75386643409729,2026-01-17 12:26:02.649021
500,141,-0.27092302590608597,neutral,0.6161166429519653,2026-01-17 12:26:02.649021
501,142,-0.15036741644144058,neutral,0.6540751457214355,2026-01-17 12:26:02.649021
502,143,-0.1508874148130417,neutral,0.6883173584938049,2026-01-17 12:26:02.649021
503,144,0.09346257895231247,neutral,0.7796422243118286,2026-01-17 12:26:02.649021
506,228,0.004289686679840088,neutral,0.6739420294761658,2026-01-17 12:26:02.649021
510,693,-0.5349122863262892,negative,0.5589286684989929,2026-01-17 12:26:02.649021
511,694,0.42064762488007545,neutral,0.5555487275123596,2026-01-17 12:26:02.649021
512,695,0.03702378273010254,neutral,0.5672518014907837,2026-01-17 12:26:02.649021
513,150,-0.44266121834516525,neutral,0.49964994192123413,2026-01-17 12:26:02.649021
514,696,0.23972669709473848,neutral,0.7468357086181641,2026-01-17 12:26:02.649021
515,697,0.5001561692915857,positive,0.5058914422988892,2026-01-17 12:26:02.649021
517,698,-0.053914036601781845,neutral,0.8586779832839966,2026-01-17 12:26:02.649021
518,699,-0.1183600053191185,neutral,0.6359074115753174,2026-01-17 12:26:02.649021
519,156,0.02300228551030159,neutral,0.9009769558906555,2026-01-17 12:26:02.649021
521,230,0.6016952032223344,positive,0.6070896983146667,2026-01-17 12:26:02.649021
523,157,-0.5800704043358564,negative,0.5985644459724426,2026-01-17 12:26:02.649021
524,158,-0.4077647402882576,neutral,0.5420287251472473,2026-01-17 12:26:02.649021
525,159,-0.4246246814727783,neutral,0.5190356969833374,2026-01-17 12:26:02.649021
526,160,-0.5248384512960911,negative,0.5426828265190125,2026-01-17 12:26:02.649021
527,161,-0.2555760256946087,neutral,0.6809388399124146,2026-01-17 12:26:02.649021
528,232,0.12660150602459908,neutral,0.8025171160697937,2026-01-17 12:26:02.649021
531,162,-0.23637965694069862,neutral,0.6965820789337158,2026-01-17 12:26:02.649021
532,163,0.641487774439156,positive,0.6508879065513611,2026-01-17 12:26:02.649021
533,164,-0.2676989696919918,neutral,0.6650176644325256,2026-01-17 12:26:02.649021
534,700,0.35999372974038124,neutral,0.6079308390617371,2026-01-17 12:26:02.649021
535,701,0.01576044410467148,neutral,0.8109765648841858,2026-01-17 12:26:02.649021
536,702,-0.5119263920933008,negative,0.5333232283592224,2026-01-17 12:26:02.649021
538,305,0.4290213780477643,neutral,0.5447918772697449,2026-01-17 12:26:02.649021
541,703,-0.42576561868190765,negative,0.4943581819534302,2026-01-17 12:26:02.649021
542,704,0.710181180620566,positive,0.7128579616546631,2026-01-17 12:26:02.649021
543,705,0.25835127383470535,neutral,0.7053130865097046,2026-01-17 12:26:02.649021
544,706,-0.382755808532238,neutral,0.4780751168727875,2026-01-17 12:26:02.649021
545,707,0.19857444614171982,neutral,0.7549480199813843,2026-01-17 12:26:02.649021
547,174,-0.1608707383275032,neutral,0.6132608652114868,2026-01-17 12:26:02.649021
548,175,0.8174645784310997,positive,0.8251636028289795,2026-01-17 12:26:02.649021
549,176,0.43742338102310896,neutral,0.5465719699859619,2026-01-17 12:26:02.649021
551,709,-0.2552345395088196,neutral,0.6100066304206848,2026-01-17 12:26:02.649021
552,710,-0.014489784836769104,neutral,0.7235251665115356,2026-01-17 12:26:02.649021
553,711,-0.09064216911792755,neutral,0.7364668250083923,2026-01-17 12:26:02.649021
555,306,0.20810283720493317,neutral,0.5384306907653809,2026-01-17 12:26:02.649021
559,1004,0.17149582877755165,neutral,0.7248544096946716,2026-01-17 12:26:02.649021
564,713,-0.004034493118524551,neutral,0.8846431374549866,2026-01-17 12:26:02.649021
565,184,0.5765115190297365,positive,0.5946872234344482,2026-01-17 12:26:02.649021
566,714,-0.4014605674892664,neutral,0.5426512360572815,2026-01-17 12:26:02.649021
567,715,-0.5173282083123922,negative,0.5479258298873901,2026-01-17 12:26:02.649021
568,234,0.47964592557400465,neutral,0.5022514462471008,2026-01-17 12:26:02.649021
573,2275,-0.09516970813274384,neutral,0.8352879285812378,2026-01-17 12:26:02.649021
579,718,-0.6828166376799345,negative,0.6977787017822266,2026-01-17 12:26:02.649021
580,719,0.14230411313474178,neutral,0.7992349863052368,2026-01-17 12:26:02.649021
582,191,-0.7445151191204786,negative,0.760775089263916,2026-01-17 12:26:02.649021
585,721,0.07551155611872673,neutral,0.8392295837402344,2026-01-17 12:26:02.649021
586,737,-0.033102747052907944,neutral,0.8590185046195984,2026-01-17 12:26:02.649021
593,1056,0.5134870680049062,positive,0.521436870098114,2026-01-17 12:26:02.649021
594,1057,0.5083580305799842,positive,0.5161976218223572,2026-01-17 12:26:02.649021
596,1059,0.4905622750520706,positive,0.4992189109325409,2026-01-17 12:26:02.649021
602,722,-0.35975443944334984,neutral,0.5833336114883423,2026-01-17 12:26:02.649021
603,727,-0.5411027893424034,negative,0.5577691197395325,2026-01-17 12:26:02.649021
604,213,-0.4234422370791435,neutral,0.49338433146476746,2026-01-17 12:26:02.649021
605,1079,0.5160759757272899,positive,0.5235981345176697,2026-01-17 12:26:02.649021
606,420,0.22787681221961975,neutral,0.6241533160209656,2026-01-17 12:26:02.649021
607,215,-0.396343145519495,neutral,0.5516870617866516,2026-01-17 12:26:02.649021
608,216,-0.2602583095431328,neutral,0.6751672029495239,2026-01-17 12:26:02.649021
609,217,0.01707177609205246,neutral,0.8412864804267883,2026-01-17 12:26:02.649021
616,218,-0.4292314536869526,neutral,0.5266739130020142,2026-01-17 12:26:02.649021
617,219,-0.35722609609365463,neutral,0.5577630996704102,2026-01-17 12:26:02.649021
618,220,-0.46518197655677795,negative,0.5154220461845398,2026-01-17 12:26:02.649021
619,222,0.01494503766298294,neutral,0.8836576342582703,2026-01-17 12:26:02.649021
625,1720,-0.16651423275470734,neutral,0.6785597205162048,2026-01-17 12:26:02.649021
626,728,-0.27268367260694504,neutral,0.5681726932525635,2026-01-17 12:26:02.649021
627,729,0.8370789929758757,positive,0.8388453722000122,2026-01-17 12:26:02.649021
628,236,0.22084953635931015,neutral,0.6461395621299744,2026-01-17 12:26:02.649021
629,237,0.6458683195523918,positive,0.6502375602722168,2026-01-17 12:26:02.649021
630,1020,0.21588287316262722,neutral,0.7458508610725403,2026-01-17 12:26:02.649021
632,242,0.4784253668040037,neutral,0.5109092593193054,2026-01-17 12:26:02.649021
633,730,0.3029943536967039,neutral,0.6495818495750427,2026-01-17 12:26:02.649021
639,1007,0.27182096615433693,neutral,0.6616106629371643,2026-01-17 12:26:02.649021
640,1008,-0.2348317727446556,neutral,0.6549490094184875,2026-01-17 12:26:02.649021
642,1010,0.17824938893318176,neutral,0.6963220834732056,2026-01-17 12:26:02.649021
643,252,0.25911837443709373,neutral,0.720189094543457,2026-01-17 12:26:02.649021
644,253,-0.29828010499477386,neutral,0.5850176811218262,2026-01-17 12:26:02.649021
645,1011,-0.3488059267401695,neutral,0.514786422252655,2026-01-17 12:26:02.649021
646,1012,-0.4392331913113594,negative,0.5036921501159668,2026-01-17 12:26:02.649021
647,1021,-0.25332263857126236,neutral,0.5687812566757202,2026-01-17 12:26:02.649021
648,272,0.45238153263926506,neutral,0.4889676570892334,2026-01-17 12:26:02.649021
649,731,-0.42906155809760094,neutral,0.5074691772460938,2026-01-17 12:26:02.649021
650,732,0.14499271102249622,neutral,0.8161711692810059,2026-01-17 12:26:02.649021
651,733,0.023103028535842896,neutral,0.879726767539978,2026-01-17 12:26:02.649021
652,734,-0.09530317410826683,neutral,0.7938166260719299,2026-01-17 12:26:02.649021
653,260,0.7403284285683185,positive,0.7442082166671753,2026-01-17 12:26:02.649021
654,261,0.4231250975281,neutral,0.5481681227684021,2026-01-17 12:26:02.649021
655,262,0.26049161888659,neutral,0.6832768321037292,2026-01-17 12:26:02.649021
656,263,0.5170423611998558,positive,0.5260269045829773,2026-01-17 12:26:02.649021
657,265,0.493594778701663,positive,0.5117990374565125,2026-01-17 12:26:02.649021
658,266,0.3002599459141493,neutral,0.6819650530815125,2026-01-17 12:26:02.649021
659,735,0.7030430343002081,positive,0.7141880989074707,2026-01-17 12:26:02.649021
660,269,-0.3259604126214981,neutral,0.5608735084533691,2026-01-17 12:26:02.649021
661,736,0.0950535424053669,neutral,0.8523064255714417,2026-01-17 12:26:02.649021
662,275,0.2423802837729454,neutral,0.6656320691108704,2026-01-17 12:26:02.649021
664,739,0.5022137509658933,positive,0.5162618160247803,2026-01-17 12:26:02.649021
665,740,0.220527496188879,neutral,0.6873167753219604,2026-01-17 12:26:02.649021
666,741,0.639141084626317,positive,0.6489298343658447,2026-01-17 12:26:02.649021
667,742,0.2295881025493145,neutral,0.7402790188789368,2026-01-17 12:26:02.649021
668,743,0.8129997784271836,positive,0.8187118172645569,2026-01-17 12:26:02.649021
672,744,-0.2923443354666233,neutral,0.618780255317688,2026-01-17 12:26:02.649021
673,745,-0.4999080765992403,negative,0.518731415271759,2026-01-17 12:26:02.649021
674,286,-0.14985860884189606,neutral,0.678149402141571,2026-01-17 12:26:02.649021
675,287,-0.27781612798571587,neutral,0.6163663268089294,2026-01-17 12:26:02.649021
676,289,-0.3653023764491081,neutral,0.5558174252510071,2026-01-17 12:26:02.649021
677,290,-0.335186667740345,neutral,0.5833190083503723,2026-01-17 12:26:02.649021
678,292,0.29324527457356453,neutral,0.659345805644989,2026-01-17 12:26:02.649021
679,348,0.1173673365265131,neutral,0.845585823059082,2026-01-17 12:26:02.649021
681,293,0.3191956840455532,neutral,0.6402655243873596,2026-01-17 12:26:02.649021
682,746,-0.32932691276073456,neutral,0.5518161058425903,2026-01-17 12:26:02.649021
683,747,0.00703064352273941,neutral,0.7880838513374329,2026-01-17 12:26:02.649021
684,748,0.04486054927110672,neutral,0.8171529173851013,2026-01-17 12:26:02.649021
686,750,0.05611613392829895,neutral,0.7708310484886169,2026-01-17 12:26:02.649021
687,349,0.2062353529036045,neutral,0.7430206537246704,2026-01-17 12:26:02.649021
695,300,-0.16818980872631073,neutral,0.6592575311660767,2026-01-17 12:26:02.649021
696,301,-0.12536516785621643,neutral,0.6936337947845459,2026-01-17 12:26:02.649021
697,302,0.02546059712767601,neutral,0.8512746691703796,2026-01-17 12:26:02.649021
699,753,-0.817994381301105,negative,0.8304295539855957,2026-01-17 12:26:02.649021
700,754,-0.2486046366393566,neutral,0.6874666213989258,2026-01-17 12:26:02.649021
701,1022,-0.25332263857126236,neutral,0.5687812566757202,2026-01-17 12:26:02.649021
702,1023,-0.33092841506004333,neutral,0.5120183229446411,2026-01-17 12:26:02.649021
703,1024,0.29188989847898483,neutral,0.5842382907867432,2026-01-17 12:26:02.649021
704,308,0.014714181423187256,neutral,0.6425663828849792,2026-01-17 12:26:02.649021
705,789,-0.3104631379246712,neutral,0.6005150079727173,2026-01-17 12:26:02.649021
706,758,-0.3279408998787403,neutral,0.562352180480957,2026-01-17 12:26:02.649021
707,313,0.6058063181117177,positive,0.6117581129074097,2026-01-17 12:26:02.649021
708,759,0.29292949847877026,neutral,0.6672444343566895,2026-01-17 12:26:02.649021
709,760,-0.18746264278888702,neutral,0.650973916053772,2026-01-17 12:26:02.649021
710,1120,0.5214862315915525,positive,0.5291440486907959,2026-01-17 12:26:02.649021
712,761,0.09727760031819344,neutral,0.8017545342445374,2026-01-17 12:26:02.649021
713,930,0.009884461760520935,neutral,0.7742916941642761,2026-01-17 12:26:02.649021
714,1031,0.5111346086487174,positive,0.5188754200935364,2026-01-17 12:26:02.649021
715,1032,0.6825983207672834,positive,0.7083800435066223,2026-01-17 12:26:02.649021
716,1033,0.507609800901264,positive,0.5149297118186951,2026-01-17 12:26:02.649021
717,1034,0.06377783417701721,neutral,0.7632433772087097,2026-01-17 12:26:02.649021
718,1142,-0.3870898671448231,neutral,0.5098395943641663,2026-01-17 12:26:02.649021
719,1510,0.09227089583873749,neutral,0.580884575843811,2026-01-17 12:26:02.649021
723,770,-0.4234422370791435,neutral,0.49338433146476746,2026-01-17 12:26:02.649021
724,771,-0.1130647286772728,neutral,0.7173760533332825,2026-01-17 12:26:02.649021
